university,career,inscription_date,last_name,gender,age,location,email
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,18-09-2020,CORY-HALL,M,13-05-1933,COLONIA-SAN-FRANCISCO,AARON01@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,02-10-2020,WILLIAM-GEORGE,M,21-06-2019,ALTO-VERDE,GOODTABITHA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,18-12-2020,CYNTHIA-JOHNSON,F,30-10-1949,ARATA,SIMPSONCOLIN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,05-09-2020,JERRY-PEREZ,M,01-05-1992,BARRIO-CHAPADMALAL,UKNIGHT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,26-01-2021,SHARON-KIRBY,F,08-10-1926,CAMPO-CARETTO,LAMBRYAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,08-09-2020,BRIAN-TODD,M,05-09-1960,AGUA-COLORADA,GABRIELLE96@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,18-01-2021,EVAN-VAZQUEZ,M,09-06-2007,ACEVEDO,AUDREY27@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,03-01-2021,ANNE-TAYLOR,F,06-09-2003,BARRIO-FERRI,MARK25@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,10-11-2020,SELENA-BLACKWELL,F,29-11-1962,CACHIRULO,SARAHHUNT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,03-10-2020,ANDREW-DAVIS,M,19-06-1927,ARENAZA,GABRIELLEWIS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,10-10-2020,ROBIN-WEBB,F,29-12-1972,FLORIDA,RICHARDSAUSTIN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,24-11-2020,ERICA-TORRES,F,20-06-1929,ACUÑA-CUE,LISA19@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,05-11-2020,ZACHARY-COLE,M,30-11-1938,JUAN-MARIA-GUTIERREZ,AMANDAROBLES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,18-10-2020,SHANNON-LOPEZ,F,20-09-1995,CAMPO-CLUCELLAS,GREENKIMBERLY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,06-11-2020,EDWARD-FRITZ,M,11-06-2007,CAMPO-YAGUARETE,YVONNE61@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,26-12-2020,SUSAN-GONZALES,F,14-10-2012,CULLIN-MANZANO,KEVIN62@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,28-10-2020,ERIN-PAYNE,F,17-04-1962,LA-CHILCA,LMARTIN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,29-09-2020,ROY-MILLER,M,24-01-1981,2-DE-MAYO,JESSICAVANCE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,09-12-2020,JUDY-ROBINSON,F,24-03-1996,COOPER,DAVIDALLEN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,06-09-2020,GARY-OROZCO,M,26-08-2013,CUARTEL-IV,BROWNJUAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,21-10-2020,CALEB-DAVIS,M,09-09-2013,BARRIENTOS,YNASH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,15-12-2020,LISA-STEVENS,F,11-11-1927,ESTACION-GENERAL-ARENALES,LISASHERMAN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,01-01-2021,TINA-STEWART,F,16-01-1940,GOBERNADOR-LANUSSE,NUNEZJENNIFER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,03-10-2020,TAMMY-PEARSON,F,08-01-2002,DEL-VISO,SANTIAGOABIGAIL@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,20-11-2020,RICARDO-WOODS,M,31-03-2006,LA-ISABEL,JCARROLL@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,29-12-2020,LESLIE-GREGORY,F,01-12-1926,LIBERTAD,JULIE63@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,26-10-2020,LAURIE-WARREN,F,01-12-1969,ARROYO-VEGA,MICHELE18@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,11-01-2021,CRAIG-HERNANDEZ,M,10-10-2019,COLONIA-DR-GDOR-UDAONDO,YCOLLINS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,25-09-2020,DAVID-FIELDS,M,05-06-1909,CAMPO-CASTRO,XMAYNARD@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,21-01-2021,ALEXIS-NICHOLSON,M,30-03-1947,BAÑADITO-VIEJO,JENNIFERWILLIAMS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,12-12-2020,JENNIFER-ROSE,F,24-11-1999,DRABBLE,FELICIAVINCENT@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,16-10-2020,JAMES-MARTINEZ-MD,M,02-01-1944,ALGARROBO,MURRAYJASON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,14-10-2020,MEREDITH-HERNANDEZ,F,21-05-1916,ALTO-JAGUEL,LAURA95@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,12-10-2020,OLIVIA-MOORE,F,18-04-1906,COSTA-DEL-RIO-AZUL,BAKERKATHERINE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,16-09-2020,JESSICA-RICHARDS,F,08-11-2005,BUEN-PASTO,DKELLEY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,17-11-2020,LAUREN-GARZA,F,03-11-1962,ARRAYANAL,CSWANSON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,15-11-2020,ASHLEY-HERNANDEZ,F,01-04-1925,ARROYO-CARABALLO,ERINWEBB@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,20-12-2020,MATTHEW-GUTIERREZ,M,20-09-1996,EL-BRETE,ALEXANDER31@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,29-11-2020,MARK-STANLEY,M,18-01-1951,PAGANCILLO,JEFFERY65@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,22-10-2020,CHRISTOPHER-BAILEY,M,31-01-1994,ISLA-LOS-LAURELES,SULLIVANSTACY@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,06-10-2020,HEATHER-WILEY,F,08-06-1996,AGUADA-DE-LAS-TEJAS,DENNISPEREZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,11-10-2020,CHRISTINA-CLINE,F,10-04-1961,BAHIA-BUSTAMANTE,HERNANDEZTIMOTHY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,14-01-2021,MATTHEW-TAYLOR,M,12-03-1969,3-DE-MAYO,SWRIGHT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,15-12-2020,RYAN-GARCIA,M,21-02-1981,AGUA-BLANCA,LUNAJACK@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,05-01-2021,JORDAN-WALTERS,M,01-05-1972,RANELAGH,MJOHNSON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,10-01-2021,SAMUEL-HARRINGTON,M,07-06-2005,BAUER-Y-SIGEL,KAYLAWILSON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,22-01-2021,DONNA-ANDREWS,F,13-06-1929,CASABLANCA,FMOLINA@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,28-01-2021,MARY-MERCADO,F,20-08-1954,LAS-PALMAS,MARGARETHARVEY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,26-11-2020,AARON-GUZMAN,M,27-05-2012,APOSTOLES,ROBIN13@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,03-09-2020,STEPHEN-PALMER,M,17-10-1943,BERRAONDO,MICHAELMORA@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,15-12-2020,MARY-ELLIS,F,06-09-2009,EL-CARRETERO,BRIANPARK@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,26-09-2020,JOHN-WATSON,M,30-06-1971,EL-SOCORRO,GHUGHES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,02-10-2020,CASEY-TYLER,F,27-02-1909,9-DE-JULIO,ROMEROSUSAN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,04-09-2020,ADAM-BAKER,M,28-03-1914,COLONIA-BERRO,NELSONANNA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,22-09-2020,NATHAN-HOPKINS,M,26-03-1910,AGUA-DE-LA-ZORRA,NICHOLAS03@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,05-01-2021,KENNETH-WATKINS,M,11-03-1997,ALBARDON,CAROLJENKINS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,08-12-2020,JUSTIN-MARTIN,M,16-09-1910,CARAGUATAY,THOMASTAYLOR@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,13-12-2020,EMILY-LINDSEY,F,18-10-2019,ARENOSO,GROSSJAMES@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,12-09-2020,MELISSA-LEE,F,13-12-1912,CAMPO-SALUSSO,KEVIN44@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,13-10-2020,RAYMOND-EDWARDS,M,08-05-1981,LAS-PERLAS,CHARLESDAVIS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,15-10-2020,JULIE-FOSTER,F,23-09-1937,CAMPO-CRENNA,PAMELAWILLIAMS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,19-12-2020,PAMELA-CLARK,F,18-04-1999,ALGARROBO,PYOUNG@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,05-10-2020,DARIUS-MCINTOSH,M,02-02-1917,12-DE-OCTUBRE,HSMITH@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,13-01-2021,KEITH-LEE,M,28-03-2008,AGUADA-DE-PIEDRA,ROGEROBRIEN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,16-10-2020,TIMOTHY-HAMPTON,M,23-09-1978,ARROYO-QUINTANA,ANGELICADAVID@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,06-10-2020,STEVE-BRIDGES,M,21-09-2007,BARRIO-PEDRO-ROCCO,TCARR@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,08-10-2020,SARA-CRUZ,F,10-03-2017,30-DE-AGOSTO,HESSISABEL@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,20-01-2021,LISA-STEWART-MD,F,23-09-1906,IRAOLA,ANTHONYFOSTER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,01-10-2020,SHAWN-GARDNER,M,03-05-1961,AMPATA,AMANDA09@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,27-09-2020,ANGELA-CASTANEDA,F,28-12-1912,ALDEA-SAN-ANDRES,QWHITAKER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,14-11-2020,KAITLYN-SOTO,F,04-10-1914,COLONIA-DUPORTAL,KENNETH20@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,15-12-2020,JAMES-TORRES,M,17-03-1919,COLONIA-HERNANDARIAS,STEPHANIEHALE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,08-09-2020,SAMUEL-MAY,M,10-09-1996,LA-ISABEL,BLACKMATTHEW@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,30-01-2021,CHRISTINA-WHITE,F,13-01-1925,KILOMETRO-112,REEDDAVID@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,22-11-2020,CAROL-ROBINSON,F,11-11-1912,JUAN-MARIA-GUTIERREZ,GPEREZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,04-12-2020,KRISTA-MORGAN,F,11-02-2021,ALTO-DEL-MOLLE,BRITTANYFLORES@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,03-01-2021,CARL-RAMOS,M,15-09-2008,ALARCON,NHOFFMAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,14-09-2020,ANDREW-SANDOVAL-MD,M,25-08-2004,CALEUFU,UFROST@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,20-09-2020,JAMES-MOORE-DDS,M,23-04-1971,APARICIO-CUE,ALBERTDENNIS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,29-01-2021,CRAIG-HANSEN,M,30-12-2016,ACEVEDO,ANGELASCHROEDER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,02-12-2020,TONY-MARTIN,M,28-05-1947,COLONIA-LOS-LAPACHOS,OMARMENDEZ@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,05-10-2020,SAMANTHA-DICKERSON,F,10-10-1987,13-DE-ENERO,JENNIFER12@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,20-10-2020,GLENN-NELSON,M,13-02-1946,BERISSO,JAMES67@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,29-01-2021,PAUL-TORRES,M,29-07-2002,LA-BUANA-MOZA,LUCAS69@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,09-11-2020,MR.-WALTER-PONCE-MD,M,26-03-1926,CAÑADA,ANTHONY58@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,29-11-2020,DENNIS-JONES,M,22-11-1960,PUESTO-DE-ISLA,SANDRAWHITE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,11-12-2020,SARA-JENSEN,F,15-09-1986,ARIJON,HESSJOSHUA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,01-02-2021,ERIN-NGUYEN,F,15-06-2013,ATREUCO,UFERNANDEZ@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,13-01-2021,DYLAN-MARSHALL,M,14-10-1919,BALNEARIO-CLAROMECO,HPARKS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,25-10-2020,CYNTHIA-HENDRICKS,F,14-06-2000,AGUANGO,MICHAELTAYLOR@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,28-12-2020,MICHAEL-EDWARDS,M,22-06-2001,AMUSCHINA,JENNAKELLER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,23-11-2020,KRISTY-BROWN,F,13-12-1980,CAMPO-MEDINA,ERICACASTRO@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,14-01-2021,DAVID-HILL,M,10-07-1997,APOSTOLES,KELLY53@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,20-12-2020,WILLIAM-DICKERSON-DDS,M,30-04-1927,DIAZ,IANDREWS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,19-09-2020,CONNIE-WHITE,F,03-08-1931,ARROYO-GRANDE,KLEINMACKENZIE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,15-09-2020,NICOLE-JOHNSON,F,23-01-1972,4-DE-NOVIEMBRE,EHARDING@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,03-12-2020,NANCY-FRANCIS,F,21-09-1956,AGUA-COLORADA,JULIECALDWELL@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,13-01-2021,WALTER-ROGERS,M,13-01-1992,ABRA-DE-PIVES,COURTNEYKLEIN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,21-12-2020,KELLY-NGUYEN,F,01-03-1966,ADRIAN-MATURANO,PAUL07@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,13-09-2020,SUZANNE-DUNCAN,F,29-11-1976,EL-CIPRES,DUSTINHENDERSON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,23-01-2021,ANGELA-JOHNSON,F,31-12-1953,ALPASINCHE,JWAGNER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,28-09-2020,BRYAN-SOSA,M,07-07-1995,APOSTOLES,MCERVANTES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,20-12-2020,MICHELLE-ROWLAND,F,03-11-1937,EL-TRIUNFO,PATRICKMICHAEL@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,21-01-2021,SHANNON-TUCKER,F,07-07-2013,ARENAZA,THOMAS59@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,18-12-2020,ADAM-SANDERS,M,13-10-1913,SAN-MAYOL,HEIDI32@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,29-10-2020,TIFFANY-HERRING,F,01-02-1973,ALTO-VERDE,PCARTER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,15-12-2020,PAUL-NEWMAN,M,28-07-1921,CACIQUE-ARIACAIQUIN,JENNIFER96@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,17-10-2020,KATHERINE-ESCOBAR,F,14-05-1920,LA-CALIFORNIA,MCDONALDHEATHER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,18-09-2020,CYNTHIA-RAMOS,F,01-04-2020,ARROYO-CAHUNCO,FIGUEROAJOSHUA@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,12-01-2021,DANIEL-DELACRUZ,M,07-12-1951,PUENTE-DEL-INCA,PARKERALEXIS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,20-12-2020,MARIA-POWELL,F,13-08-2003,KILOMETRO-77,HARRISSTEPHANIE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,24-12-2020,BRYAN-BRANCH,M,15-01-1910,VILLA-OLIVARI,AJONES@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,30-09-2020,DANIEL-ZUNIGA,M,19-06-1925,COLONIA-LOS-TRES-USARIS,HTHOMPSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,28-01-2021,STEPHEN-FARRELL,M,27-08-1947,ISLA-GRAN-MALVINA,LEONSCOTT@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,19-10-2020,WILLIAM-DAVIS,M,22-10-1951,ANASAGASTI,CHRISTINACLAY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,24-01-2021,JULIA-RYAN,F,11-08-1993,BARRANQUITAS,DAVISMICHELLE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,08-10-2020,CHRISTOPHER-ROGERS,M,04-10-1958,BARRIO-JARDIN-LUZURIAGA,KAYLA66@HOTMAIL.COM
